Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Price
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42574.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,9.0,0.0,4.0,4.0,8.95,150.0,11.2,1.0,42757.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42924.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42926.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,9.0,0.0,4.0,4.0,8.95,150.0,11.2,1.0,43107.0
2023.0,14.0,10.0,1.0,5.0,6.0,3.0,8.0,1.0,2.0,4.0,8.01,100.0,12.5,1.0,43350.0
2021.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,9.86,16175.0,10.1,3.0,43374.0
2023.0,14.0,10.0,1.0,5.0,6.0,0.0,8.0,1.0,2.0,4.0,8.01,150.0,12.5,1.0,43395.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,43600.0
2023.0,14.0,3.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,43600.0
2010.0,14.0,9.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,7.3,79479.0,13.7,14.0,9990.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,43700.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,43774.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,44124.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,44126.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,44250.0
2023.0,14.0,3.0,8.0,3.0,1.0,5.0,9.0,0.0,4.0,3.0,8.95,150.0,11.2,1.0,44307.0
2023.0,14.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,44776.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.86,123.0,10.1,1.0,45800.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,9.86,100.0,10.1,1.0,45900.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,9.86,100.0,10.1,1.0,46974.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,9.0,0.0,4.0,4.0,9.86,15.0,10.1,1.0,47157.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,9.86,90.0,10.1,1.0,47270.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,9.86,100.0,10.1,1.0,47324.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.86,100.0,10.1,1.0,47324.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,9.86,100.0,10.1,1.0,47326.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,47600.0
2023.0,14.0,10.0,2.0,5.0,1.0,4.0,8.0,1.0,2.0,4.0,8.01,150.0,12.5,1.0,47745.0
2022.0,14.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,10.43,150.0,9.6,2.0,47745.0
2023.0,14.0,10.0,2.0,5.0,6.0,4.0,8.0,1.0,2.0,4.0,8.01,100.0,12.5,1.0,47850.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,48000.0
2023.0,14.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,2.0,4.0,10.47,150.0,9.6,1.0,48145.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,48250.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,48250.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.37,100.0,10.7,1.0,48450.0
2023.0,14.0,10.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,48524.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,48876.0
2023.0,14.0,3.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,4.0,9.37,100.0,10.7,1.0,48876.0
2023.0,14.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,10.47,150.0,9.6,1.0,53145.0
2023.0,14.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,10.47,150.0,9.6,1.0,53395.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,53500.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,10.47,123.0,9.6,1.0,53500.0
2023.0,14.0,10.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,53700.0
2023.0,14.0,10.0,8.0,3.0,6.0,1.0,9.0,0.0,4.0,5.0,10.47,150.0,9.6,1.0,53957.0
2023.0,14.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,54026.0
2022.0,14.0,10.0,8.0,3.0,7.0,2.0,2.0,0.0,2.0,4.0,10.43,201.0,9.6,2.0,54050.0
2023.0,14.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,10.47,90.0,9.6,1.0,54150.0
2023.0,14.0,10.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,54200.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,54224.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,9.0,0.0,4.0,4.0,10.47,150.0,9.6,1.0,54307.0
2023.0,14.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,10.47,90.0,9.6,1.0,54400.0
2023.0,14.0,10.0,8.0,3.0,7.0,0.0,2.0,0.0,2.0,4.0,10.47,150.0,9.6,1.0,54745.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,54850.0
2023.0,14.0,10.0,8.0,3.0,1.0,4.0,2.0,0.0,4.0,4.0,10.47,90.0,9.6,1.0,55100.0
2021.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,3.0,55274.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,55376.0
2022.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,5.0,4.0,10.43,10.0,9.6,2.0,55528.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,9.0,0.0,4.0,5.0,10.47,4.0,9.6,1.0,55557.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,55624.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,56500.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,56600.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,10.47,90.0,9.6,1.0,60054.0
2017.0,14.0,10.0,5.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,9.73,157078.0,10.3,7.0,18888.0
2014.0,14.0,10.0,7.0,4.0,1.0,4.0,2.0,0.0,4.0,4.0,6.66,76176.0,15.0,10.0,18990.0
2010.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,5.0,7.3,298236.0,13.7,14.0,3990.0
2020.0,14.0,9.0,4.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.72,49543.0,11.5,4.0,29588.0
2010.0,14.0,9.0,4.0,4.0,1.0,3.0,2.0,1.0,5.0,5.0,7.3,228197.0,13.7,14.0,4990.0
2010.0,14.0,9.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,5.0,7.3,257597.0,13.7,14.0,4990.0
2010.0,14.0,10.0,5.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,8.56,243417.0,11.7,14.0,4999.0
2010.0,14.0,9.0,7.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,7.3,182287.0,13.7,14.0,5990.0
2008.0,14.0,9.0,7.0,4.0,6.0,1.0,2.0,1.0,4.0,4.0,7.62,111326.0,13.1,16.0,5990.0
2010.0,14.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,10.62,283450.0,9.4,14.0,5995.0
2010.0,14.0,9.0,7.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,7.3,172263.0,13.7,14.0,6000.0
2007.0,14.0,10.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,9.66,202000.0,10.4,17.0,6495.0
2011.0,14.0,10.0,8.0,4.0,0.0,5.0,2.0,0.0,4.0,4.0,8.96,244004.0,11.2,13.0,6990.0
2009.0,14.0,10.0,5.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,8.56,246003.0,11.7,15.0,6999.0
2013.0,14.0,10.0,4.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,6.39,189510.0,15.6,11.0,7995.0
2010.0,14.0,9.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,7.3,116635.0,13.7,14.0,7995.0
2012.0,14.0,9.0,7.0,4.0,6.0,3.0,2.0,2.0,4.0,4.0,6.3,138000.0,15.9,12.0,8499.0
2013.0,14.0,10.0,7.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,8.23,275874.0,12.2,11.0,8499.0
2012.0,14.0,9.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,4.0,6.3,177000.0,15.9,12.0,8985.0
2011.0,14.0,9.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,7.3,130581.0,13.7,13.0,9580.0
2011.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,7.3,149000.0,13.7,13.0,9900.0
2013.0,14.0,9.0,4.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,7.35,112600.0,13.6,11.0,10990.0
2015.0,14.0,10.0,5.0,4.0,1.0,0.0,2.0,2.0,4.0,4.0,9.71,187113.0,10.3,9.0,10995.0
2010.0,14.0,10.0,8.0,3.0,0.0,1.0,2.0,0.0,4.0,6.0,12.02,208438.0,8.3,14.0,10999.0
2014.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,5.0,5.85,184000.0,17.1,10.0,11495.0
2013.0,14.0,9.0,7.0,4.0,6.0,3.0,2.0,0.0,4.0,4.0,6.3,152420.0,15.9,11.0,11499.0
2013.0,14.0,9.0,4.0,4.0,6.0,3.0,2.0,0.0,3.0,4.0,6.32,127330.0,15.8,11.0,11500.0
2014.0,14.0,3.0,8.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,6.92,195077.0,14.5,10.0,11950.0
2014.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,1.0,4.0,4.0,5.85,125532.0,17.1,10.0,11995.0
2002.0,14.0,10.0,1.0,5.0,8.0,5.0,2.0,0.0,2.0,4.0,9.21,96000.0,10.9,22.0,12450.0
2011.0,14.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,10.62,118573.0,9.4,13.0,12580.0
2014.0,14.0,9.0,7.0,4.0,6.0,3.0,2.0,0.0,4.0,4.0,6.94,118000.0,14.4,10.0,13750.0
2014.0,14.0,3.0,8.0,4.0,6.0,3.0,2.0,0.0,4.0,4.0,7.36,172000.0,13.6,10.0,13995.0
2016.0,14.0,3.0,8.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,8.1,196774.0,12.3,8.0,13999.0
2016.0,14.0,3.0,8.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,8.09,209135.0,12.4,8.0,14500.0
2014.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,5.85,137285.0,17.1,10.0,14990.0
2014.0,14.0,3.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,4.0,7.65,168000.0,13.1,10.0,14995.0
2015.0,14.0,3.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,9.0,196000.0,11.1,9.0,14995.0
2015.0,14.0,9.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,6.96,75420.0,14.4,9.0,16580.0
2016.0,14.0,10.0,8.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,7.83,124836.0,12.8,8.0,18339.0
2016.0,14.0,3.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,8.95,91176.0,11.2,8.0,20995.0
2016.0,14.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,8.12,60274.0,12.3,8.0,22990.0
2023.0,14.0,9.0,4.0,4.0,6.0,0.0,2.0,1.0,4.0,4.0,7.75,100.0,12.9,1.0,24900.0
2023.0,14.0,9.0,4.0,4.0,6.0,2.0,2.0,0.0,4.0,4.0,7.75,100.0,12.9,1.0,26550.0
2023.0,14.0,9.0,7.0,4.0,6.0,2.0,2.0,0.0,4.0,4.0,7.59,100.0,13.2,1.0,28050.0
2023.0,14.0,9.0,4.0,4.0,6.0,1.0,2.0,0.0,4.0,4.0,7.75,100.0,12.9,1.0,28700.0
2021.0,14.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,10.47,71623.0,9.6,3.0,38978.0
2023.0,14.0,10.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.64,100.0,11.6,1.0,29250.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.64,100.0,11.6,1.0,29250.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.64,100.0,11.6,1.0,29250.0
2023.0,14.0,10.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.64,123.0,11.6,1.0,29250.0
2023.0,14.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,5.0,4.0,8.64,25.0,11.6,1.0,29273.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.64,100.0,11.6,1.0,29500.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.64,100.0,11.6,1.0,29600.0
2023.0,14.0,10.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.64,100.0,11.6,1.0,29700.0
2023.0,14.0,9.0,7.0,4.0,6.0,0.0,2.0,0.0,4.0,4.0,7.59,100.0,13.2,1.0,29700.0
2017.0,14.0,3.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,4.0,9.35,100200.0,10.7,7.0,29800.0
2023.0,14.0,9.0,7.0,4.0,6.0,5.0,2.0,0.0,4.0,4.0,7.59,100.0,13.2,1.0,29950.0
2023.0,14.0,9.0,7.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,7.81,100.0,12.8,1.0,30100.0
2023.0,14.0,9.0,7.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,7.81,123.0,12.8,1.0,30200.0
2023.0,14.0,9.0,7.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,7.81,100.0,12.8,1.0,30200.0
2023.0,14.0,9.0,4.0,4.0,6.0,4.0,2.0,0.0,4.0,4.0,7.75,100.0,12.9,1.0,31150.0
2023.0,14.0,9.0,4.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,31350.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,31550.0
2023.0,14.0,9.0,4.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,31550.0
2020.0,14.0,3.0,8.0,3.0,6.0,3.0,2.0,0.0,2.0,4.0,8.95,88407.0,11.2,4.0,31999.0
2023.0,14.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,8.14,150.0,12.3,1.0,32445.0
2023.0,14.0,10.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,32550.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,32550.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,32900.0
2023.0,14.0,9.0,4.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,33200.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,33450.0
2023.0,14.0,3.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,33450.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,33450.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,33800.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,33900.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,34250.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,34750.0
2023.0,14.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,34750.0
2023.0,14.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.14,123.0,12.3,1.0,34750.0
2023.0,14.0,9.0,4.0,4.0,1.0,4.0,2.0,0.0,5.0,4.0,7.82,15.0,12.8,1.0,35378.0
2023.0,14.0,9.0,4.0,4.0,1.0,4.0,2.0,0.0,5.0,4.0,7.82,25.0,12.8,1.0,35473.0
2023.0,14.0,9.0,4.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,36900.0
2023.0,14.0,3.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,37000.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,37350.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,37450.0
2023.0,14.0,10.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.14,100.0,12.3,1.0,38750.0
2023.0,14.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,8.14,150.0,12.3,1.0,38995.0
2023.0,14.0,3.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,39100.0
2023.0,14.0,9.0,4.0,3.0,7.0,5.0,2.0,0.0,2.0,4.0,8.93,150.0,11.2,1.0,39495.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,39550.0
2023.0,14.0,9.0,4.0,3.0,1.0,2.0,2.0,0.0,5.0,4.0,8.93,29.0,11.2,1.0,39578.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.93,123.0,11.2,1.0,39650.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.93,100.0,11.2,1.0,39650.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.93,100.0,11.2,1.0,39750.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.93,100.0,11.2,1.0,39850.0
2021.0,14.0,3.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,8.95,7000.0,11.2,3.0,40450.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,41000.0
2023.0,14.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,2.0,4.0,9.33,151.0,10.7,1.0,41295.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42050.0
2021.0,14.0,3.0,8.0,3.0,1.0,1.0,2.0,0.0,2.0,4.0,9.86,12186.0,10.1,3.0,42250.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42300.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42400.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42400.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,42500.0
2023.0,14.0,10.0,8.0,3.0,6.0,4.0,2.0,0.0,4.0,4.0,9.33,123.0,10.7,1.0,42500.0
2022.0,14.0,10.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,4.0,8.01,11.0,12.5,2.0,42623.0
2023.0,14.0,10.0,1.0,5.0,6.0,2.0,2.0,1.0,2.0,4.0,8.01,6.0,12.5,1.0,42650.0
2022.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,9.0,12.0,11.1,2.0,42805.0
2023.0,14.0,10.0,1.0,5.0,6.0,4.0,8.0,1.0,2.0,4.0,8.01,100.0,12.5,1.0,44750.0
2023.0,14.0,3.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.95,11.0,11.2,1.0,44828.0
2023.0,14.0,10.0,1.0,5.0,6.0,4.0,8.0,1.0,2.0,4.0,8.01,123.0,12.5,1.0,44850.0
2023.0,14.0,3.0,8.0,3.0,1.0,1.0,2.0,0.0,5.0,4.0,9.86,123.0,10.1,1.0,45378.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.86,100.0,10.1,1.0,46800.0
2023.0,14.0,3.0,8.0,3.0,6.0,4.0,2.0,0.0,2.0,4.0,9.37,150.0,10.7,1.0,48050.0
2022.0,14.0,10.0,2.0,5.0,6.0,0.0,8.0,1.0,2.0,4.0,8.01,100.0,12.5,2.0,49400.0
2023.0,14.0,3.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,9.37,15.0,10.7,1.0,49477.0
2023.0,14.0,3.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.37,99.0,10.7,1.0,51833.0
2023.0,14.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,5.0,4.0,10.47,29.0,9.6,1.0,53178.0
2006.0,14.0,10.0,4.0,4.0,1.0,3.0,2.0,0.0,4.0,4.0,9.66,269000.0,10.4,18.0,2995.0
2008.0,14.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,10.97,300108.0,9.1,16.0,2999.0
2006.0,14.0,10.0,8.0,1.0,1.0,3.0,2.0,0.0,4.0,6.0,11.11,132000.0,9.0,18.0,3495.0
2012.0,14.0,9.0,7.0,4.0,1.0,1.0,2.0,0.0,4.0,5.0,7.3,303348.0,13.7,12.0,4990.0
2009.0,14.0,9.0,4.0,4.0,1.0,2.0,2.0,0.0,5.0,4.0,7.62,249434.0,13.1,15.0,4990.0
2010.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,7.3,189211.0,13.7,14.0,5888.0
2012.0,14.0,9.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,7.3,217642.0,13.7,12.0,6888.0
2014.0,14.0,9.0,4.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,6.0,285000.0,16.7,10.0,7450.0
2008.0,14.0,9.0,4.0,4.0,1.0,5.0,2.0,0.0,4.0,4.0,8.18,150173.0,12.2,16.0,7595.0
2010.0,14.0,9.0,7.0,4.0,1.0,1.0,2.0,1.0,4.0,4.0,7.3,86254.0,13.7,14.0,7987.0
2008.0,14.0,9.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,7.62,96000.0,13.1,16.0,7995.0
2011.0,14.0,9.0,7.0,4.0,1.0,5.0,2.0,0.0,4.0,5.0,7.3,198000.0,13.7,13.0,7995.0
2012.0,14.0,9.0,7.0,4.0,3.0,5.0,2.0,0.0,4.0,5.0,7.3,164808.0,13.7,12.0,8295.0
2014.0,14.0,10.0,7.0,4.0,1.0,0.0,2.0,0.0,4.0,4.0,6.66,280000.0,15.0,10.0,8900.0
2011.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,7.3,158000.0,13.7,13.0,8985.0
2011.0,14.0,9.0,4.0,4.0,5.0,1.0,2.0,1.0,4.0,4.0,7.3,133000.0,13.7,13.0,8985.0
2015.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,4.0,6.94,188270.0,14.4,9.0,12998.0
2015.0,14.0,10.0,5.0,6.0,6.0,5.0,2.0,0.0,4.0,4.0,9.71,129798.0,10.3,9.0,16888.0
2019.0,14.0,3.0,8.0,3.0,3.0,2.0,2.0,0.0,4.0,4.0,9.3,74000.0,10.8,5.0,18995.0
2023.0,14.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,10.47,99.0,9.6,1.0,47228.0
2023.0,14.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,10.47,99.0,9.6,1.0,56228.0
2006.0,14.0,10.0,4.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,9.66,311220.0,10.4,18.0,2300.0
2011.0,14.0,9.0,7.0,4.0,1.0,2.0,2.0,0.0,4.0,5.0,7.3,200021.0,13.7,13.0,6990.0
2011.0,14.0,9.0,7.0,4.0,5.0,2.0,2.0,0.0,4.0,4.0,7.3,167146.0,13.7,13.0,7990.0
2023.0,14.0,3.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,8.95,100.0,11.2,1.0,37876.0
2023.0,14.0,9.0,4.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,8.1,100.0,12.3,1.0,37876.0
2023.0,14.0,10.0,8.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.33,100.0,10.7,1.0,42026.0
2023.0,14.0,10.0,8.0,3.0,1.0,4.0,2.0,0.0,4.0,4.0,10.47,100.0,9.6,1.0,54226.0
