Year,Brand,Model,Body Type,Drivetrain,Interior Colour,Exterior Colour,Fuel Type,Transmission Type,Doors,Cylinder Count,Fuel Efficiency (Lt/100kms),Distance (km),Mileage (kms/Lt),Years Used,Purchase Price,Current Market Price
2015.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,10.05,112000.0,10.0,9.0,27995.0,1262.07
2016.0,2.0,10.0,4.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,9.07,69901.0,11.0,8.0,28490.0,2139.4
2018.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,8.85,106788.0,11.3,6.0,28990.0,1737.59
2015.0,2.0,20.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,11.16,153418.0,9.0,9.0,28995.0,975.86
2014.0,2.0,20.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,5.0,11.07,108399.0,9.0,10.0,28995.0,1224.46
2016.0,2.0,10.0,7.0,3.0,2.0,1.0,2.0,0.0,4.0,4.0,10.21,95011.0,9.8,8.0,29950.0,1711.25
2018.0,2.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,8.85,103000.0,11.3,6.0,29995.0,1858.1
2014.0,2.0,10.0,8.0,5.0,6.0,5.0,6.0,2.0,2.0,8.0,11.13,97937.0,9.0,10.0,49888.0,2310.98
2016.0,2.0,20.0,7.0,3.0,4.0,0.0,0.0,0.0,4.0,6.0,8.92,130000.0,11.2,8.0,29999.0,1285.67
2017.0,2.0,19.0,7.0,3.0,6.0,1.0,2.0,0.0,4.0,5.0,10.87,94888.0,9.2,7.0,30995.0,1920.79
2019.0,2.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,9.11,96247.0,11.0,5.0,30998.0,2188.16
2016.0,2.0,20.0,7.0,3.0,6.0,5.0,0.0,0.0,4.0,6.0,8.92,118000.0,11.2,8.0,31494.0,1476.28
2019.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,5.0,9.11,92285.0,11.0,5.0,31888.0,2338.17
2016.0,2.0,20.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,11.62,124560.0,8.6,8.0,31888.0,1421.88
2015.0,2.0,20.0,7.0,3.0,4.0,3.0,2.0,0.0,5.0,5.0,11.16,108144.0,9.0,9.0,31900.0,1485.05
2017.0,2.0,19.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,9.93,62314.0,10.1,7.0,31990.0,2875.45
2018.0,2.0,19.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,9.54,130000.0,10.5,6.0,32495.0,1624.75
2018.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,6.95,83155.0,14.4,6.0,32840.0,2467.72
2016.0,2.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,6.0,9.28,117000.0,10.8,8.0,32895.0,1554.09
2011.0,2.0,10.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,8.0,14.76,87000.0,6.8,13.0,32900.0,1187.11
2018.0,2.0,10.0,10.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,9.52,78769.0,10.5,6.0,32990.0,2601.47
2016.0,2.0,10.0,8.0,3.0,2.0,3.0,0.0,0.0,4.0,6.0,7.89,123000.0,12.7,8.0,32995.0,1488.5
2019.0,2.0,10.0,8.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,8.85,80265.0,11.3,5.0,33888.0,2815.71
2018.0,2.0,10.0,7.0,3.0,6.0,1.0,2.0,0.0,4.0,4.0,9.52,32892.0,10.5,6.0,33900.0,5532.5
2018.0,2.0,10.0,8.0,3.0,6.0,3.0,0.0,0.0,4.0,4.0,6.95,56812.0,14.4,6.0,33900.0,3551.76
2018.0,2.0,10.0,10.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,9.52,59571.0,10.5,6.0,33990.0,3419.96
2019.0,2.0,10.0,10.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,9.26,61593.0,10.8,5.0,34500.0,3614.18
2018.0,2.0,10.0,7.0,3.0,6.0,2.0,2.0,0.0,4.0,4.0,9.52,48111.0,10.5,6.0,34788.0,4190.53
2017.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,9.78,129000.0,10.2,7.0,34895.0,1631.78
2018.0,2.0,10.0,7.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,9.52,59397.0,10.5,6.0,34898.0,3520.12
2017.0,2.0,19.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,9.93,76000.0,10.1,7.0,34988.0,2644.44
2019.0,2.0,10.0,8.0,3.0,7.0,0.0,2.0,0.0,4.0,4.0,8.85,79435.0,11.3,5.0,34995.0,2934.67
2018.0,2.0,10.0,8.0,3.0,2.0,0.0,2.0,0.0,4.0,4.0,9.11,70772.0,11.0,6.0,35990.0,3119.03
2016.0,2.0,10.0,1.0,3.0,7.0,5.0,2.0,0.0,2.0,4.0,8.88,34072.0,11.3,8.0,35995.0,4900.39
2019.0,2.0,19.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,4.0,9.54,95000.0,10.5,5.0,36888.0,2634.86
2017.0,2.0,20.0,7.0,3.0,6.0,3.0,0.0,0.0,4.0,6.0,9.27,132734.0,10.8,7.0,36990.0,1684.5
2017.0,2.0,10.0,2.0,3.0,7.0,5.0,2.0,0.0,2.0,6.0,9.78,60000.0,10.2,7.0,37895.0,3518.82
2019.0,2.0,10.0,4.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,9.11,47708.0,11.0,5.0,37900.0,4925.66
2019.0,2.0,19.0,7.0,3.0,1.0,1.0,2.0,0.0,4.0,4.0,9.54,51500.0,10.5,5.0,38888.0,4742.44
2017.0,2.0,20.0,7.0,3.0,2.0,5.0,2.0,0.0,4.0,5.0,13.77,100000.0,7.3,7.0,38999.0,2304.49
2016.0,2.0,10.0,7.0,3.0,7.0,5.0,2.0,0.0,4.0,6.0,11.52,124514.0,8.7,8.0,39888.0,1779.21
2019.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,9.78,83253.0,10.2,5.0,40888.0,3288.47
2018.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,9.48,84000.0,10.5,6.0,41995.0,3127.29
2018.0,2.0,19.0,7.0,3.0,1.0,0.0,6.0,0.0,2.0,4.0,9.54,55639.0,10.5,6.0,42210.0,4501.44
2019.0,2.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,5.0,9.8,76124.0,10.2,5.0,42888.0,3734.85
2019.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,9.8,64822.0,10.2,5.0,46995.0,4710.68
2018.0,2.0,20.0,7.0,3.0,2.0,5.0,4.0,0.0,4.0,6.0,9.89,66966.0,10.1,6.0,46999.0,4274.52
2018.0,2.0,20.0,7.0,3.0,2.0,5.0,2.0,0.0,4.0,5.0,11.56,57461.0,8.7,6.0,47995.0,4980.14
2019.0,2.0,10.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,6.0,9.82,28996.0,10.2,5.0,47995.0,9230.75
2018.0,2.0,20.0,7.0,3.0,2.0,0.0,2.0,0.0,4.0,6.0,11.56,44182.0,8.7,6.0,49995.0,6459.06
2020.0,2.0,10.0,8.0,3.0,2.0,5.0,2.0,0.0,4.0,7.0,8.82,70950.0,11.3,4.0,51888.0,5127.91
2019.0,2.0,10.0,7.0,3.0,9.0,1.0,2.0,0.0,4.0,7.0,10.46,69800.0,9.6,5.0,52888.0,4970.68
2023.0,2.0,10.0,7.0,3.0,1.0,3.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,54210.0,51040.14
2023.0,2.0,10.0,7.0,3.0,6.0,3.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,54210.0,51040.14
2019.0,2.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,11.46,75572.0,8.7,5.0,55888.0,4898.33
2023.0,2.0,10.0,7.0,3.0,1.0,2.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,57815.0,54434.34
2017.0,2.0,10.0,2.0,5.0,7.0,5.0,2.0,0.0,2.0,6.0,11.63,83815.0,8.6,7.0,57950.0,4015.08
2019.0,2.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,11.46,49769.0,8.7,5.0,58888.0,7389.45
2023.0,2.0,19.0,7.0,3.0,7.0,0.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,59315.0,55846.63
2023.0,2.0,19.0,7.0,3.0,1.0,0.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,59315.0,55846.63
2023.0,2.0,19.0,7.0,3.0,1.0,5.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,59315.0,55846.63
2018.0,2.0,10.0,8.0,3.0,6.0,1.0,2.0,0.0,4.0,8.0,12.1,49466.0,8.3,6.0,59980.0,7060.51
2019.0,2.0,20.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,10.53,63000.0,9.5,5.0,62888.0,6461.1
2017.0,2.0,10.0,8.0,5.0,1.0,5.0,2.0,0.0,4.0,7.0,11.63,75000.0,8.6,7.0,62988.0,4816.73
2018.0,2.0,10.0,2.0,5.0,7.0,3.0,2.0,0.0,2.0,6.0,11.63,62000.0,8.6,6.0,63995.0,6221.74
2017.0,2.0,20.0,7.0,3.0,6.0,0.0,2.0,0.0,4.0,8.0,14.58,72982.0,6.9,7.0,64000.0,5013.14
2023.0,2.0,19.0,7.0,3.0,1.0,5.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,64715.0,60930.87
2023.0,2.0,19.0,7.0,3.0,1.0,4.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,64965.0,61166.25
2016.0,2.0,20.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,8.0,14.82,45307.0,6.7,8.0,64998.0,7051.33
2023.0,2.0,19.0,7.0,3.0,1.0,1.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,65610.0,61773.54
2023.0,2.0,19.0,7.0,3.0,1.0,4.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,66165.0,62296.09
2017.0,2.0,10.0,8.0,5.0,9.0,3.0,2.0,0.0,4.0,6.0,11.63,49100.0,8.6,7.0,66888.0,7356.55
2023.0,2.0,19.0,7.0,3.0,1.0,5.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,67715.0,63755.45
2023.0,2.0,19.0,7.0,3.0,6.0,5.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,67860.0,63891.97
2019.0,2.0,10.0,2.0,5.0,6.0,3.0,2.0,1.0,2.0,6.0,11.69,53080.0,8.6,5.0,67900.0,8073.08
2023.0,2.0,19.0,7.0,3.0,6.0,1.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,68810.0,64786.42
2023.0,2.0,19.0,7.0,3.0,7.0,0.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,68810.0,64786.42
2023.0,2.0,19.0,7.0,3.0,1.0,0.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,68810.0,64786.42
2023.0,2.0,19.0,7.0,3.0,6.0,2.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,68810.0,64786.42
2023.0,2.0,19.0,7.0,3.0,1.0,2.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,68810.0,64786.42
2020.0,2.0,10.0,2.0,5.0,1.0,5.0,2.0,2.0,2.0,6.0,11.69,55782.0,8.6,4.0,68885.0,8377.37
2023.0,2.0,19.0,7.0,3.0,1.0,1.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,69160.0,65115.96
2023.0,2.0,19.0,7.0,3.0,1.0,1.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,69165.0,65120.66
2023.0,2.0,19.0,7.0,3.0,7.0,5.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,69365.0,65308.97
2023.0,2.0,19.0,7.0,3.0,7.0,0.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,70260.0,66151.64
2023.0,2.0,19.0,7.0,3.0,1.0,1.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,70365.0,66250.5
2023.0,2.0,19.0,7.0,3.0,7.0,1.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,70815.0,66674.18
2023.0,2.0,10.0,8.0,3.0,1.0,2.0,4.0,0.0,4.0,4.0,9.16,90.0,10.9,1.0,70990.0,66838.95
2023.0,2.0,19.0,7.0,3.0,7.0,0.0,6.0,0.0,4.0,4.0,9.83,90.0,10.2,1.0,72960.0,68693.76
2018.0,2.0,10.0,1.0,5.0,1.0,0.0,2.0,0.0,2.0,6.0,11.82,59001.0,8.5,6.0,75995.0,7709.53
2023.0,2.0,19.0,7.0,3.0,7.0,2.0,4.0,0.0,4.0,4.0,10.14,90.0,9.9,1.0,84050.0,79135.28
2020.0,2.0,10.0,8.0,3.0,6.0,0.0,2.0,0.0,4.0,8.0,12.43,58917.0,8.0,4.0,88900.0,10319.66
2020.0,2.0,10.0,7.0,3.0,2.0,5.0,2.0,0.0,4.0,6.0,10.53,28216.0,9.5,4.0,89880.0,18815.16
2023.0,2.0,20.0,7.0,3.0,1.0,2.0,4.0,0.0,4.0,6.0,11.48,8009.0,8.7,1.0,93520.0,49333.11
2020.0,2.0,10.0,1.0,3.0,6.0,2.0,2.0,0.0,2.0,8.0,12.43,27148.0,8.0,4.0,100005.0,21536.56
2022.0,2.0,20.0,7.0,3.0,2.0,5.0,6.0,0.0,2.0,8.0,12.69,11999.0,7.9,2.0,121617.0,49754.67
2023.0,2.0,10.0,8.0,3.0,6.0,3.0,2.0,0.0,4.0,8.0,12.21,900.0,8.2,1.0,126999.0,110687.2
2023.0,2.0,20.0,7.0,3.0,1.0,1.0,6.0,0.0,2.0,8.0,12.99,8999.0,7.7,1.0,127343.0,63674.85
2023.0,2.0,10.0,7.0,3.0,6.0,0.0,6.0,0.0,2.0,8.0,12.99,90.0,7.7,1.0,130751.0,123105.5
2023.0,2.0,20.0,7.0,3.0,2.0,0.0,6.0,0.0,2.0,8.0,15.7,90.0,6.4,1.0,170831.0,160841.87
2023.0,2.0,10.0,8.0,3.0,2.0,3.0,6.0,0.0,2.0,8.0,13.76,90.0,7.3,1.0,192731.0,181461.3
2008.0,2.0,10.0,8.0,5.0,1.0,5.0,2.0,0.0,4.0,6.0,9.75,169000.0,10.3,16.0,6850.0,76.54
2008.0,2.0,19.0,7.0,3.0,4.0,0.0,2.0,0.0,4.0,6.0,10.82,175000.0,9.2,16.0,7500.0,81.08
2012.0,2.0,10.0,7.0,3.0,6.0,0.0,2.0,0.0,4.0,4.0,8.54,152000.0,11.7,12.0,10900.0,269.14
2013.0,2.0,10.0,8.0,3.0,8.0,0.0,2.0,0.0,4.0,6.0,7.65,184000.0,13.1,11.0,10995.0,255.04
2013.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,5.0,7.65,208400.0,13.1,11.0,11995.0,247.15
2011.0,2.0,20.0,7.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,10.98,197600.0,9.1,13.0,12995.0,219.09
2013.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,7.65,185000.0,13.1,11.0,12995.0,299.88
2013.0,2.0,10.0,1.0,5.0,0.0,3.0,2.0,0.0,2.0,5.0,9.04,178117.0,11.1,11.0,13990.0,334.66
2009.0,2.0,10.0,1.0,5.0,5.0,1.0,2.0,0.0,2.0,6.0,10.04,179000.0,10.0,15.0,13995.0,185.12
2008.0,2.0,10.0,1.0,5.0,7.0,0.0,2.0,0.0,2.0,5.0,10.04,172833.0,10.0,16.0,14995.0,164.03
2011.0,2.0,20.0,7.0,3.0,1.0,5.0,0.0,0.0,4.0,4.0,9.42,196632.0,10.6,13.0,14995.0,253.99
2010.0,2.0,10.0,8.0,3.0,0.0,5.0,2.0,0.0,4.0,8.0,12.97,141000.0,7.7,14.0,15900.0,315.89
2009.0,2.0,20.0,7.0,3.0,1.0,0.0,0.0,0.0,4.0,6.0,9.26,150000.0,10.8,15.0,15900.0,248.44
2011.0,2.0,10.0,8.0,3.0,0.0,3.0,2.0,0.0,4.0,6.0,8.74,138437.0,11.4,13.0,15995.0,377.15
2013.0,2.0,19.0,7.0,3.0,1.0,3.0,2.0,0.0,4.0,4.0,8.38,120180.0,11.9,11.0,16600.0,573.82
2012.0,2.0,10.0,8.0,3.0,2.0,0.0,2.0,0.0,4.0,6.0,8.3,153000.0,12.0,12.0,16995.0,417.06
2013.0,2.0,10.0,8.0,3.0,9.0,2.0,6.0,0.0,4.0,4.0,7.65,161750.0,13.1,11.0,16998.0,445.36
2012.0,2.0,10.0,1.0,5.0,7.0,0.0,2.0,2.0,2.0,4.0,9.09,118797.0,11.0,12.0,16999.0,527.93
2011.0,2.0,10.0,8.0,3.0,2.0,0.0,2.0,0.0,4.0,6.0,8.74,120000.0,11.4,13.0,17900.0,481.92
2017.0,2.0,20.0,7.0,3.0,1.0,2.0,2.0,0.0,4.0,8.0,14.58,70970.0,6.9,7.0,66800.0,5362.48
2018.0,2.0,10.0,7.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,9.26,107147.0,10.8,6.0,28987.0,1732.09
2013.0,2.0,10.0,8.0,3.0,6.0,5.0,2.0,0.0,4.0,6.0,8.12,170000.0,12.3,11.0,17999.0,449.97
2013.0,2.0,10.0,8.0,5.0,1.0,2.0,2.0,0.0,4.0,4.0,7.21,93532.0,13.9,11.0,18495.0,803.88
2016.0,2.0,10.0,8.0,3.0,1.0,3.0,2.0,0.0,4.0,5.0,8.88,166500.0,11.3,8.0,18777.0,638.31
2013.0,2.0,10.0,8.0,3.0,9.0,0.0,2.0,0.0,4.0,6.0,8.12,137586.0,12.3,11.0,18995.0,579.17
2013.0,2.0,19.0,7.0,3.0,0.0,3.0,2.0,0.0,4.0,4.0,8.38,79322.0,11.9,11.0,23900.0,1204.07
2016.0,2.0,10.0,7.0,3.0,2.0,5.0,2.0,0.0,4.0,4.0,9.21,61000.0,10.9,8.0,26995.0,2281.27
2013.0,2.0,10.0,8.0,3.0,2.0,0.0,2.0,0.0,4.0,8.0,10.83,107484.0,9.2,11.0,28888.0,1106.5
2015.0,2.0,10.0,8.0,3.0,7.0,0.0,2.0,0.0,4.0,4.0,9.07,44570.0,11.0,9.0,28900.0,2912.77
2016.0,2.0,20.0,7.0,3.0,8.0,2.0,2.0,0.0,4.0,6.0,11.52,175000.0,8.7,8.0,29495.0,956.59
2014.0,2.0,19.0,7.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,8.38,44892.0,11.9,10.0,29900.0,2723.53
2017.0,2.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,9.11,83906.0,11.0,7.0,29990.0,2075.85
2017.0,2.0,10.0,4.0,3.0,7.0,5.0,2.0,0.0,4.0,4.0,9.11,122000.0,11.0,7.0,32995.0,1624.75
2012.0,2.0,10.0,2.0,5.0,1.0,2.0,2.0,0.0,2.0,8.0,11.21,107000.0,8.9,12.0,33495.0,1145.13
2018.0,2.0,10.0,8.0,3.0,1.0,2.0,2.0,0.0,4.0,4.0,8.85,44425.0,11.3,6.0,33888.0,4358.59
2016.0,2.0,20.0,7.0,3.0,1.0,5.0,2.0,0.0,5.0,4.0,11.62,102417.0,8.6,8.0,33900.0,1809.33
2017.0,2.0,10.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,10.36,105830.0,9.7,7.0,34900.0,1958.47
2009.0,2.0,10.0,2.0,5.0,7.0,3.0,2.0,0.0,2.0,8.0,12.78,113000.0,7.8,15.0,37895.0,770.22
2018.0,2.0,10.0,8.0,3.0,1.0,0.0,2.0,0.0,4.0,6.0,9.78,102980.0,10.2,6.0,37900.0,2348.2
2016.0,2.0,10.0,8.0,3.0,2.0,5.0,6.0,0.0,4.0,8.0,12.05,157321.0,8.3,8.0,38745.0,1389.37
2019.0,2.0,19.0,7.0,3.0,6.0,5.0,2.0,0.0,4.0,4.0,9.54,53615.0,10.5,5.0,45885.0,5409.69
2018.0,2.0,10.0,8.0,3.0,7.0,5.0,2.0,0.0,4.0,6.0,9.48,48165.0,10.5,6.0,45900.0,5523.94
2020.0,2.0,10.0,8.0,3.0,1.0,5.0,2.0,0.0,4.0,4.0,8.33,57372.0,12.0,4.0,46880.0,5566.7
2018.0,2.0,10.0,7.0,3.0,2.0,5.0,2.0,0.0,4.0,6.0,11.37,64373.0,8.8,6.0,52995.0,4987.9
2023.0,2.0,10.0,7.0,3.0,1.0,1.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,54421.0,51238.8
2023.0,2.0,10.0,7.0,3.0,1.0,3.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,56021.0,52745.24
2023.0,2.0,10.0,7.0,3.0,1.0,3.0,6.0,0.0,4.0,4.0,8.43,2190.0,11.9,1.0,56060.0,43689.09
2023.0,2.0,10.0,7.0,3.0,1.0,3.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,56410.0,53111.5
2023.0,2.0,10.0,7.0,3.0,6.0,5.0,6.0,0.0,4.0,4.0,8.43,90.0,11.9,1.0,56910.0,53582.26
2013.0,2.0,10.0,1.0,5.0,1.0,5.0,2.0,0.0,2.0,6.0,11.19,76500.0,8.9,11.0,58950.0,3066.76
2023.0,2.0,10.0,8.0,3.0,1.0,5.0,6.0,0.0,2.0,4.0,9.23,7684.0,10.8,1.0,61476.0,33025.45
2023.0,2.0,10.0,8.0,3.0,6.0,5.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,62776.0,59105.25
2023.0,2.0,10.0,8.0,3.0,1.0,5.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,63126.0,59434.79
2023.0,2.0,10.0,8.0,3.0,7.0,5.0,6.0,0.0,2.0,4.0,9.23,90.0,10.8,1.0,63527.0,59812.34
2023.0,2.0,19.0,7.0,3.0,6.0,2.0,2.0,0.0,5.0,4.0,9.83,1210.0,10.2,1.0,74588.0,63210.17
2023.0,2.0,10.0,8.0,3.0,6.0,2.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,64021.0,60277.45
2023.0,2.0,10.0,8.0,3.0,1.0,1.0,6.0,0.0,2.0,4.0,8.54,35.0,11.7,1.0,64021.0,60607.82
2023.0,2.0,10.0,8.0,3.0,7.0,2.0,6.0,0.0,2.0,4.0,9.23,90.0,10.8,1.0,64322.0,60560.85
2023.0,2.0,19.0,7.0,3.0,1.0,5.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,64926.0,61129.53
2023.0,2.0,10.0,8.0,3.0,6.0,5.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,65476.0,61647.37
2023.0,2.0,10.0,8.0,3.0,1.0,0.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,66371.0,62490.04
2023.0,2.0,10.0,8.0,3.0,1.0,4.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,66371.0,62490.04
2023.0,2.0,10.0,8.0,3.0,1.0,1.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,66671.0,62772.5
2023.0,2.0,10.0,8.0,3.0,7.0,2.0,6.0,0.0,2.0,4.0,9.23,90.0,10.8,1.0,66671.0,62772.5
2023.0,2.0,10.0,8.0,3.0,1.0,2.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,66926.0,63012.59
2019.0,2.0,10.0,2.0,5.0,6.0,5.0,2.0,1.0,2.0,6.0,11.12,51293.0,9.0,5.0,67900.0,8308.45
2023.0,2.0,19.0,7.0,3.0,6.0,0.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,68126.0,64142.42
2023.0,2.0,10.0,8.0,3.0,7.0,0.0,4.0,0.0,4.0,4.0,9.16,90.0,10.9,1.0,68221.0,64231.86
2023.0,2.0,19.0,7.0,3.0,6.0,5.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,68776.0,64754.41
2023.0,2.0,19.0,7.0,3.0,1.0,5.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,68776.0,64754.41
2023.0,2.0,19.0,7.0,3.0,7.0,5.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,68776.0,64754.41
2023.0,2.0,19.0,7.0,3.0,0.0,0.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,69021.0,64985.08
2019.0,2.0,10.0,2.0,5.0,1.0,3.0,2.0,0.0,2.0,6.0,11.69,28542.0,8.6,5.0,69495.0,13523.23
2023.0,2.0,10.0,8.0,3.0,6.0,5.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,69526.0,65460.56
2023.0,2.0,19.0,7.0,3.0,1.0,0.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,69671.0,65597.08
2023.0,2.0,19.0,7.0,3.0,1.0,2.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,70471.0,66350.3
2023.0,2.0,10.0,8.0,3.0,1.0,1.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,70626.0,66496.23
2019.0,2.0,20.0,7.0,3.0,1.0,5.0,2.0,0.0,4.0,6.0,10.53,68558.0,9.5,5.0,59800.0,5709.16
2023.0,2.0,10.0,8.0,3.0,7.0,5.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,70776.0,66637.46
2023.0,2.0,10.0,8.0,3.0,6.0,1.0,6.0,0.0,2.0,4.0,8.54,90.0,11.7,1.0,70976.0,66825.77
2023.0,2.0,19.0,7.0,3.0,1.0,0.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,73371.0,69080.72
2023.0,2.0,19.0,7.0,3.0,1.0,1.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,74071.0,69739.79
2023.0,2.0,19.0,7.0,3.0,6.0,1.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,74071.0,69739.79
2023.0,2.0,19.0,7.0,3.0,1.0,2.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,74571.0,70210.56
2023.0,2.0,19.0,7.0,3.0,1.0,0.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,74571.0,70210.56
2023.0,2.0,19.0,7.0,3.0,1.0,1.0,6.0,0.0,2.0,4.0,9.83,90.0,10.2,1.0,74626.0,70262.34
2021.0,2.0,20.0,7.0,3.0,1.0,5.0,6.0,0.0,2.0,6.0,10.41,3078.0,9.6,3.0,76271.0,49572.07
2023.0,2.0,10.0,8.0,3.0,1.0,5.0,4.0,0.0,2.0,4.0,9.55,90.0,10.5,1.0,81276.0,76523.49
2023.0,2.0,10.0,8.0,3.0,1.0,5.0,6.0,0.0,2.0,4.0,8.93,90.0,11.2,1.0,82226.0,77417.94
2022.0,17.0,10.0,7.0,3.0,6.0,3.0,2.0,0.0,4.0,8.0,14.55,4703.0,6.9,2.0,249998.0,153028.77
2008.0,17.0,10.0,1.0,5.0,2.0,0.0,2.0,0.0,2.0,8.0,15.27,49000.0,6.5,16.0,68799.0,2332.17
2016.0,17.0,10.0,2.0,5.0,7.0,5.0,2.0,0.0,2.0,8.0,15.54,44611.0,6.4,8.0,102910.0,11306.51
2012.0,17.0,10.0,2.0,5.0,6.0,0.0,2.0,0.0,2.0,8.0,15.85,19000.0,6.3,12.0,119999.0,16551.59
